VideoID,RegionCode,TrendingDate,Views,Likes,CommentCount,Dislikes
yxFdue1dCtE,US,17.16.11,128892,1935,288,68
aAm6AHr14zY,US,17.16.11,98396,93,46,19
ryqZUqgjvW8,US,17.16.11,90641,2349,1246,409
I-5CODzeGEE,US,17.16.11,62185,4369,867,82
FEjZiCPuvqQ,US,17.16.11,30576,1741,283,27
ENr6CXm1YxU,US,17.16.11,33887,1350,69,41
3x0usYgljOk,US,17.16.11,12494,252,91,3
YVfyYrEmzgM,US,17.16.11,338317,11251,680,120
jGiqc3HSxEg,US,17.16.11,232532,11933,607,231
R9c-_neaxeU,US,17.16.11,100472,5140,560,40
5E4ZBSInqUU,US,17.16.11,2814427,194199,12409,3757
VonJ4ASDO40,US,17.16.11,414929,8895,2594,636
puqaWrEC7tY,US,17.16.11,827546,15887,3460,1299
vU14JY3x81A,US,17.16.11,440163,17988,5752,211
lZ68j2J_GOM,US,17.16.11,141129,8451,349,239
iyrefjMs64k,US,17.16.11,34221,1445,903,593
5qpjK5DgCt4,US,17.16.11,4576001,172379,9440,6952
zZ9FciUx6gs,US,17.16.11,282854,12958,1060,664
SGVbdo2CkgI,US,17.16.11,30341,730,34,22
zxUwbflE1SY,US,17.16.11,207712,5447,1191,143
NfLVVJOuY5M,US,17.16.11,135459,9381,403,29
GKUE2U2qlzY,US,17.16.11,214305,4064,430,56
N0tmF4j4K6g,US,17.16.11,31910,1699,142,13
PaJCFHXcWmM,US,17.16.11,265822,9045,4701,346
Hq89wYzOjfs,US,17.16.11,11769,127,0,13
d380meD0W0M,US,17.16.11,2584165,147110,19313,2305
MltuW2kcREI,US,17.16.11,175760,15482,2164,138
VifQlJit6A0,US,17.16.11,220189,2338,1922,565
KhdecX0qjNA,US,17.16.11,157522,8012,286,85
e_7zHm7GsYc,US,17.16.11,84091,2892,122,95
i-LCORFB860,US,17.16.11,1037561,716,223,117
ogYum4kWXgk,US,17.16.11,174568,4934,208,65
EJu_wPGFTw0,US,17.16.11,10457,54,2,4
symdi5KSJts,US,17.16.11,212992,7049,365,209
7oRdswHqaf8,US,17.16.11,31076,1814,523,36
nc99ccSXST0,US,17.16.11,1154280,27632,2547,1096
F388-6yDDpc,US,17.16.11,984836,5855,3171,530
U0hAC8O7RoI,US,17.16.11,549044,16946,1626,2438
kWIzjMWmuYk,US,17.16.11,46545,5320,1596,37
oTObwUiXdYY,US,17.16.11,32347,145,245,44
_-aDHxoblr4,US,17.16.11,319797,17086,1356,164
kqmhCaF5_44,US,17.16.11,62620,1170,131,92
eNSN6qet1kE,US,17.16.11,372775,21214,3433,119
39idVpFF7NQ,US,17.16.11,2567518,18425,2776,2950
kIUHDwn51y8,US,17.16.11,120697,2376,492,38
TaTleo4cOs8,US,17.16.11,289923,8480,2011,321
5hEJsoDP2q4,US,17.16.11,209442,19069,836,289
zNqCVTs38nU,US,17.16.11,44320,130,42,77
GgVmn66oK_A,US,17.16.11,727427,9459,3292,1446
qC0I5PEhkJo,US,17.16.11,99999,143,32,12
iIxy3JN3-jc,US,17.16.11,85742,278,174,128
MNiweoKXwfg,US,17.16.11,20529,318,41,11
JBZTZZAcFTw,US,17.16.11,237111,2323,636,786
lBHPVE3AI6Y,US,17.16.11,104295,423,551,45
eAyxMv4IBH8,US,17.16.11,409445,6345,299,331
ZAQs-ctOqXQ,US,17.16.11,365006,9431,1278,741
fcVjitaM3LY,US,17.16.11,174023,7010,632,72
SFdO-19Xdho,US,17.16.11,37575,1679,82,21
qeWvgZLz9yU,US,17.16.11,248499,13613,1870,359
6VhU_T463sU,US,17.16.11,327935,4345,261,175
qK8AcryiniI,US,17.16.11,59466,39,34,14
p2hJxyF7mok,US,17.16.11,403564,2581,477,159
wwZ-T_WQ03A,US,17.16.11,264129,6161,579,356
9XSULcLI6Hg,US,17.16.11,36859,23,135,10
NZFhMSgbKKM,US,17.16.11,22101,83,61,74
hz7ukDjuq4w,US,17.16.11,133296,5012,737,159
dRpNZV18N_g,US,17.16.11,297046,9905,1551,266
MKLlDnUqho4,US,17.16.11,28147,1801,263,48
vWYyZMH_QjA,US,17.16.11,46308,4511,442,91
Lz7dya576HY,US,17.16.11,33513,607,70,42
CBVGjS_EJok,US,17.16.11,102878,225,0,182
ijJPFowBsBc,US,17.16.11,136066,4355,318,158
pjuPpVLXDQg,US,17.16.11,100120,154,48,15
JwboxqDylgg,US,17.16.11,42472,303,36,32
dQvIbulWCM4,US,17.16.11,863232,46439,3708,1828
n1WpP7iowLc,US,17.16.11,22702386,869304,123227,50018
VJlSq6h0LNg,US,17.16.11,6904,18,53,58
KLZl_sxSN_g,US,17.16.11,1338,4,0,0
n30k5CwLhS4,US,17.16.11,58604,828,305,253
0mlNzVSJrT0,US,17.16.11,121979,2901,595,210
bqgVB6Vl-lI,US,17.16.11,215222,4720,264,55
BWPrk9PUwQE,US,17.16.11,1826373,37692,2759,2026
QKwgif8OW1w,US,17.16.11,1118,6,2,0
PABlVzeldaM,US,17.16.11,251684,769,748,95
qooQd8AA7_M,US,17.16.11,6355501,424406,28735,6451
0tO_l_Ed5Rs,US,17.16.11,381688,16467,8352,18775
1WDj0DddCcM,US,17.16.11,6743,11,16,35
-JVITToppE0,US,17.16.11,687,10,5,2
w0XYVssCKjw,US,17.16.11,190543,6369,518,137
0PpNlNJ6Nng,US,17.16.11,2083918,106243,12707,1461
STI2fI7sKMo,US,17.16.11,350422,4735,744,1839
sH0Agabp3Rs,US,17.16.11,8088,280,145,4
ZhSk8mPSWCg,US,17.16.11,3839,48,25,3
DM-ni_LSOFE,US,17.16.11,2328148,48904,8459,3008
c-3JxzN2u34,US,17.16.11,10309,254,19,7
9t9u_yPEidY,US,17.16.11,15432746,233172,12709,19513
9KIP-Ncp2jU,US,17.16.11,92327,182,0,45
eijd-yjXY9E,US,17.16.11,9036,427,79,14
KODzih-pYlU,US,17.16.11,216234,7715,470,230
fGTfbMioezc,US,17.16.11,5119,20,3,1
ujyTQNNjjDU,US,17.16.11,4435991,139054,6887,4059
8tbQHHso0oY,US,17.16.11,1249702,1988,1554,299
4v0nOAzcG2A,US,17.16.11,300601,10497,991,382
6340tX9M_eM,US,17.16.11,616371,8926,1026,461
8mhTWqWlQzU,US,17.16.11,3031863,121285,6852,1186
L_5_slz4ke4,US,17.16.11,10542,77,65,22
t4YAyT4ihIQ,US,17.16.11,3790933,127412,5449,8857
i4YQRLQVixM,US,17.16.11,1167646,2691,1122,916
1cgK-BIrXes,US,17.16.11,849499,27121,5181,2042
ObIQ0s02UHg,US,17.16.11,2398093,48511,1843,2221
Jw1Y-zhQURU,US,17.16.11,7727696,59673,7350,11124
lY_0mkYDZDU,US,17.16.11,383308,20371,1732,627
9Th4qTv-4jE,US,17.16.11,5366,19,2,0
k8NxqyGcZA4,US,17.16.11,272466,2586,2323,5609
_Iz83-Cmt6A,US,17.16.11,58135,519,65,69
2Vv-BfVoq4g,US,17.16.11,43449654,1788960,93428,24548
gLswXiRLdkA,US,17.16.11,525210,24412,1847,1259
MyEqfBkzESU,US,17.16.11,390261,9474,3207,3091
OKoL852K9uA,US,17.16.11,122772,3912,403,298
-OK9i1_YYYc,US,17.16.11,46260,2286,17,35
pa_oUisZZy0,US,17.16.11,243412,7782,340,104
G8gJ4RTBxcg,US,17.16.11,465893,111,59,14
UFYCTJlayS4,US,17.16.11,59168,2412,274,193
cccyOn99s4Y,US,17.16.11,82713,3124,250,151
arJ5h2TY3I4,US,17.16.11,1233722,115781,9706,1615
-2RVw2_QyxQ,US,17.16.11,71089,460,20,27
uTH--XRCGxM,US,17.16.11,127404,3869,111,56
xfmipNU4Odc,US,17.16.11,339256,17267,948,85
e4FApt6z55c,US,17.16.11,226659,9725,1027,400
RkHuWjiR-LM,US,17.16.11,241314,15071,1011,186
gEHCXl4J9Qo,US,17.16.11,2624056,75930,3555,1949
2XK4omx9uMU,US,17.16.11,1354030,57838,1257,512
abGCYPCk294,US,17.16.11,45236,1581,911,110
AJYb0Yom5UQ,US,17.16.11,172587,379,199,49
fNtLIcyjsnI,US,17.16.11,2122489,20085,1321,1104
b4vTZx_AtHk,US,17.16.11,2291077,102726,11941,12794
YlvCVbfS9M0,US,17.16.11,935744,37129,2673,622
DIU3xPdhCBI,US,17.16.11,1262652,28119,1113,1047
Fyyua5JzD9w,US,17.16.11,49915,386,24,11
QFfEtKvXMAs,US,17.16.11,505794,55628,3033,192
jp9hK-jY6yY,US,17.16.11,3680540,216119,20544,3570
fRj34o4hN4I,US,17.17.11,1603415,65594,12169,700
coOKvrsmQiI,US,17.17.11,2585193,40775,8834,3498
p8XP7A7kvzM,US,17.17.11,4722974,119107,6651,3782
8-Cjsnq8kVU,US,17.17.11,6659676,223821,11792,4515
pOEzjT-SED0,US,17.17.11,804363,39816,10586,6304
p9wE8dyzEJE,US,17.17.11,2336528,6729,1286,167
duRDizP0gHQ,US,17.17.11,501670,28309,4084,422
0O2IAz1E9Ts,US,17.17.11,334497,12594,588,622
TyHvyGVs42U,US,17.17.11,499946,135292,12094,3528
16W7c0mb-rE,US,17.17.11,1164713,88541,6750,742
nRafaCcfrcI,US,17.17.11,2935330,281095,16009,2679
t1shnJT8NCY,US,17.17.11,397983,5666,1306,1682
ixxR3ZoqnF0,US,17.17.11,3483755,789750,72376,2840
lJFqvRwOiis,US,17.17.11,505886,23207,7030,5375
9PhM-zCmTFs,US,17.17.11,178977,14355,429,87
vKbyfdJXoDg,US,17.17.11,406769,6593,1253,397
Lxet1zLBTM8,US,17.17.11,1117997,50946,5525,760
TWpt-ze_cYU,US,17.17.11,1117510,61075,64506,463
hpapqEeb36k,US,17.17.11,677167,31301,1690,747
EEIP1YpFXrE,US,17.17.11,463992,25840,3708,509
Nz0qoOgyWSQ,US,17.17.11,228846,1326,1166,501
l3xmc0pzzJI,US,17.17.11,1276326,70960,4293,811
eDelIZDzmwQ,US,17.17.11,340348,5474,653,372
t1Liix4gi7k,US,17.17.11,1035804,18816,1133,737
DhwwTxTh5To,US,17.17.11,270859,11492,1715,576
mZpGOQ7tBKE,US,17.17.11,218153,5155,655,308
CziCidR4KcY,US,17.17.11,177348,18022,3143,507
FHl0nIdbiLA,US,17.17.11,655161,21013,2671,2563
cmoknv58jjE,US,17.17.11,2128788,61484,9079,7800
MMGrzOu1amQ,US,17.17.11,1693011,84669,14183,810
8KT1UCsOE74,US,17.17.11,816696,29135,8648,1267
cxMvzK2OQTw,US,17.17.11,1223069,23939,6518,8061
U5sCjnezw4o,US,17.17.11,5938,108,21,3
0gwkMY-mzUQ,US,17.17.11,531746,32749,1731,642
mjBIsBPG1N8,US,17.17.11,76491,3849,217,95
oMupq6zB1Tc,US,17.17.11,769769,6133,2837,1124
dUMH6DVYskc,US,17.17.11,1828753,10814,4793,5339
jG1JY0rt2Os,US,17.17.11,1884763,135815,12752,3303
RrhSJzM8NLE,US,17.17.11,284037,9821,708,397
YvfYK0EEhK4,US,17.17.11,1333817,35950,1611,2080
Y2-JjnW3w2g,US,17.17.11,39504,1389,696,92
PHWAZNkqwN4,US,17.17.11,81947,8184,922,146
UuCq8mtK8J4,US,17.17.11,673010,58902,2901,786
Mn-3c6of8t8,US,17.17.11,88644,5172,976,453
UwdLlnPaRAU,US,17.17.11,420033,14353,1071,147
5UL5wZJPLEg,US,17.17.11,326709,5340,323,207
k1cA-Wh3Tc0,US,17.17.11,736829,18708,6460,794
bAkEd8r7Nnw,US,17.17.11,3300683,98182,6794,1914
xL_qpDkF5A8,US,17.17.11,363095,3657,389,146
9pbCuFxRuqs,US,17.17.11,516456,21523,2972,1107
ItYOdWRo0JY,US,17.17.11,3495474,41976,12311,42467
5530I_pYjbo,US,17.17.11,2167114,151277,8848,862
hXcoq5XDwyA,US,17.17.11,55460,3871,428,96
ve3oQBjcAGI,US,17.17.11,1716572,46900,10160,2404
C4YNcqNF4hg,US,17.17.11,328417,5188,299,129
TN5jzDgORqQ,US,17.17.11,325333,2750,383,307
i9EyFghIt5o,US,17.17.11,116732,5023,1086,314
4SANXNco_y4,US,17.17.11,82048,3539,347,144
PGWBA_OzCE4,US,17.17.11,59190,2001,527,86
uN9zBcweN4M,US,17.17.11,113926,1026,333,37
Mmkf4zYlW4E,US,17.17.11,82415,4468,354,70
9SK1I0V6U5c,US,17.17.11,1843479,91834,5441,1030
L9eFkmjIIWA,US,17.17.11,76475,4208,284,44
mcqWcLDUeag,US,17.17.11,100908,314,80,190
-oXybog2IuI,US,17.17.11,30569,1184,130,14
YjBB89qsupM,US,17.17.11,360001,28058,942,385
eQVhAN7-IAw,US,17.17.11,615712,38795,2446,594
UC34HrZhfPM,US,17.17.11,23429,365,188,10
4ftGS_6i7mM,US,17.17.11,26922,111,38,14
IKuKZIISPE0,US,17.17.11,69199,4237,220,15
CtBca6H6Teg,US,17.17.11,1351046,33595,4344,496
pcWKpGzhgq4,US,17.17.11,647820,8122,530,168
svZScJMh4Pg,US,17.17.11,276231,30255,2293,412
KOUxLhYVgGw,US,17.17.11,6582,174,22,8
g0K5QoEj7FQ,US,17.17.11,52292,204,120,148
qDAxDcjgn-8,US,17.17.11,253763,10327,2552,691
9WT7NU3Rwr0,US,17.17.11,12831,86,35,5
vZzIS17HexE,US,17.17.11,38818,370,95,112
upEIZAihcwo,US,17.17.11,19800,10,17,102
p2EY93WfBQk,US,17.17.11,322642,25373,2414,537
9kF9xY74h-E,US,17.17.11,1383687,159600,8793,682
Qj7DVNDb7To,US,17.17.11,77486,5189,3194,60
L3br0klRqF4,US,17.17.11,157973,681,546,337
Jidk0O6uu-0,US,17.17.11,65197,4287,396,36
Y9nDagqKL7Q,US,17.17.11,575434,29299,1749,514
0ANDjPQPS_Q,US,17.17.11,24416,2738,479,83
6j-s9E3dRQ0,US,17.17.11,378984,7464,359,299
E_86MEdNsAI,US,17.17.11,101742,6282,797,89
ENr6CXm1YxU,US,17.17.11,54697,1693,79,65
2kyS6SvSYSE,US,17.17.11,2400741,92831,21714,7687
DbJ2s_g1oDc,US,17.17.11,962308,22111,2928,1219
dnA3Cd5xG5A,US,17.17.11,22383,921,78,26
gHZ1Qz0KiKM,US,17.17.11,914680,21174,3064,2586
1ZAPwfrtAFY,US,17.17.11,5392036,142006,18930,10797
LduRwIc7eBA,US,17.17.11,28169,1623,113,19
Cr9oGxr0Qa0,US,17.17.11,162006,7229,886,97
l4bAoNAx2uo,US,17.17.11,650799,12694,6656,1946
VSVXhc5LlII,US,17.17.11,298744,5906,1502,444
rRsstfoKQeo,US,17.17.11,12858,37,5,1
FEjZiCPuvqQ,US,17.17.11,34968,1834,317,27
yxFdue1dCtE,US,17.17.11,137518,1990,304,70
I-5CODzeGEE,US,17.17.11,66349,4544,887,87
YVfyYrEmzgM,US,17.17.11,356406,11637,699,120
5E4ZBSInqUU,US,17.17.11,3228511,204840,12937,3983
R9c-_neaxeU,US,17.17.11,113820,5562,593,50
jGiqc3HSxEg,US,17.17.11,244538,12392,598,236
yZGSIpcAfEo,US,17.17.11,80687,197,53,30
VonJ4ASDO40,US,17.17.11,492640,10058,2481,744
NfLVVJOuY5M,US,17.17.11,167484,10718,440,37
puqaWrEC7tY,US,17.17.11,863397,16213,2913,1337
vU14JY3x81A,US,17.17.11,467678,18528,5726,219
zZ9FciUx6gs,US,17.17.11,340068,14253,1174,719
Hq89wYzOjfs,US,17.17.11,16017,206,0,16
5qpjK5DgCt4,US,17.17.11,4737269,175762,9557,7017
iyrefjMs64k,US,17.17.11,39122,1572,949,629
zxUwbflE1SY,US,17.17.11,214925,5591,1281,145
GKUE2U2qlzY,US,17.17.11,240124,4288,438,58
PaJCFHXcWmM,US,17.17.11,310812,10079,5112,398
MKLlDnUqho4,US,17.17.11,34262,2023,299,71
lZ68j2J_GOM,US,17.17.11,143522,8593,349,241
MltuW2kcREI,US,17.17.11,189155,16242,2204,141
VifQlJit6A0,US,17.17.11,224207,2366,1919,570
d380meD0W0M,US,17.17.11,2656622,149105,19644,2339
N0tmF4j4K6g,US,17.17.11,39490,1932,159,14
U0hAC8O7RoI,US,17.17.11,952966,28677,2497,3540
nc99ccSXST0,US,17.17.11,1194113,28200,2582,1111
_-aDHxoblr4,US,17.17.11,327639,17313,1401,165
F388-6yDDpc,US,17.17.11,1014512,5954,3174,541
oTObwUiXdYY,US,17.17.11,32977,146,232,45
eNSN6qet1kE,US,17.17.11,396661,21839,3337,127
kIUHDwn51y8,US,17.17.11,130950,2448,503,39
e_7zHm7GsYc,US,17.17.11,96267,3194,129,105
iIxy3JN3-jc,US,17.17.11,86671,280,174,128
TaTleo4cOs8,US,17.17.11,296542,8575,2018,328
39idVpFF7NQ,US,17.17.11,2630503,18741,2810,2999
7oRdswHqaf8,US,17.17.11,33738,1933,491,36
eAyxMv4IBH8,US,17.17.11,426359,6418,344,333
kWIzjMWmuYk,US,17.17.11,50473,5682,1634,39
GgVmn66oK_A,US,17.17.11,759217,9848,3477,1511
kqmhCaF5_44,US,17.17.11,68613,1288,142,101
EJu_wPGFTw0,US,17.17.11,10899,58,5,4
fcVjitaM3LY,US,17.17.11,181539,7193,642,74
lBHPVE3AI6Y,US,17.17.11,108991,430,556,45
ogYum4kWXgk,US,17.17.11,186961,5065,222,68
DVAMKnfrQBk,US,17.17.11,83497,410,76,28
x-uBFJLY8Ow,US,17.17.11,3591,92,14,4
zNqCVTs38nU,US,17.17.11,47069,131,41,77
p2hJxyF7mok,US,17.17.11,442407,2742,473,172
ZAQs-ctOqXQ,US,17.17.11,368795,9519,1273,746
wwZ-T_WQ03A,US,17.17.11,277792,6408,591,371
NZFhMSgbKKM,US,17.17.11,22221,83,63,74
hz7ukDjuq4w,US,17.17.11,142010,5190,720,163
qeWvgZLz9yU,US,17.17.11,256761,13909,1730,374
dRpNZV18N_g,US,17.17.11,313133,10118,1584,270
qrPPj3e2M-M,US,17.17.11,66800,3578,351,75
vWYyZMH_QjA,US,17.17.11,48179,4603,446,92
6VhU_T463sU,US,17.17.11,336398,4447,265,179
QiIlcKiREUU,US,17.17.11,42422,243,58,8
SFdO-19Xdho,US,17.17.11,48864,1941,86,22
Lz7dya576HY,US,17.17.11,34460,620,65,43
qK8AcryiniI,US,17.17.11,64932,39,30,14
CBVGjS_EJok,US,17.17.11,106641,230,0,183
ijJPFowBsBc,US,17.17.11,141308,4455,327,169
JwboxqDylgg,US,17.17.11,43426,309,47,33
dQvIbulWCM4,US,17.17.11,900779,47602,3796,1876
VJlSq6h0LNg,US,17.17.11,6993,20,53,58
n1WpP7iowLc,US,17.17.11,24578152,891282,125444,51977
KLZl_sxSN_g,US,17.17.11,1431,4,0,0
qooQd8AA7_M,US,17.17.11,7095077,438470,29178,6754
n30k5CwLhS4,US,17.17.11,58689,831,306,253
0mlNzVSJrT0,US,17.17.11,122634,2908,595,210
PABlVzeldaM,US,17.17.11,256760,782,793,98
sH0Agabp3Rs,US,17.17.11,8993,292,162,5
1WDj0DddCcM,US,17.17.11,6801,11,16,35
QKwgif8OW1w,US,17.17.11,1204,7,2,0
bqgVB6Vl-lI,US,17.17.11,227162,4836,268,60
BWPrk9PUwQE,US,17.17.11,1856410,38114,2768,2049
-JVITToppE0,US,17.17.11,704,10,5,2
0tO_l_Ed5Rs,US,17.17.11,393265,16805,8480,19201
STI2fI7sKMo,US,17.17.11,352770,4782,741,1838
ZhSk8mPSWCg,US,17.17.11,3914,48,24,3
eijd-yjXY9E,US,17.17.11,9747,447,81,14
c-3JxzN2u34,US,17.17.11,10541,261,19,7
9t9u_yPEidY,US,17.17.11,17679753,248909,13058,21039
DM-ni_LSOFE,US,17.17.11,2374251,49509,8545,3038
ujyTQNNjjDU,US,17.17.11,5159763,146732,7048,4515
w0XYVssCKjw,US,17.17.11,194930,6466,536,139
fGTfbMioezc,US,17.17.11,5318,20,3,1
KODzih-pYlU,US,17.17.11,218186,7773,443,230
8tbQHHso0oY,US,17.17.11,1267977,2028,1586,304
6340tX9M_eM,US,17.17.11,629166,8985,1030,463
Jw1Y-zhQURU,US,17.17.11,8041928,60434,7545,11437
t4YAyT4ihIQ,US,17.17.11,3913682,129182,5531,8991
L_5_slz4ke4,US,17.17.11,11156,86,74,22
9xSx-5tmq44,US,17.17.11,312769,8665,966,360
ObIQ0s02UHg,US,17.17.11,2954882,52519,1948,2453
gEHCXl4J9Qo,US,17.17.11,2720774,76529,3599,1960
lY_0mkYDZDU,US,17.17.11,403887,20780,1739,643
k8NxqyGcZA4,US,17.17.11,277614,2609,2337,5622
9Th4qTv-4jE,US,17.17.11,6247,22,2,0
fRj34o4hN4I,US,17.18.11,6451949,150015,26863,2976
TyHvyGVs42U,US,17.18.11,18558186,1002549,59945,32178
coOKvrsmQiI,US,17.18.11,7797259,94545,17122,8233
eOQpjvnm4ME,US,17.18.11,1291361,16081,2877,1368
w8vsuOXZBXc,US,17.18.11,823285,89055,7649,1565
pOEzjT-SED0,US,17.18.11,1593121,61135,16283,10680
5HOijUtExiM,US,17.18.11,366048,14742,1948,1308
asu37n6sEBY,US,17.18.11,133092,4168,266,141
p8XP7A7kvzM,US,17.18.11,8072982,174944,9529,6413
p9wE8dyzEJE,US,17.18.11,3252728,10779,1949,282
ZpS-w6BxN-U,US,17.18.11,178325,1641,178,83
Qf1xyI_iKWA,US,17.18.11,81759,5896,864,166
6uJf2IT2Zh8,US,17.18.11,4340962,396790,41890,11280
i9GSF3ROa58,US,17.18.11,646615,68813,5977,1083
8-Cjsnq8kVU,US,17.18.11,8291139,254158,11910,5437
BQ_0QLL2gqI,US,17.18.11,751525,77456,3164,566
duRDizP0gHQ,US,17.18.11,803802,36813,5178,619
qS6LoRYUdhw,US,17.18.11,803168,35094,3320,489
16W7c0mb-rE,US,17.18.11,1654828,109421,7924,992
mNhxFzR25Rs,US,17.18.11,185707,7018,347,57
0O2IAz1E9Ts,US,17.18.11,582019,17558,933,1212
nRafaCcfrcI,US,17.18.11,4716036,395289,19741,3925
djlaHJCXT4o,US,17.18.11,33260,181,30,79
8-u5nd2GqNE,US,17.18.11,544230,17911,3045,483
t1shnJT8NCY,US,17.18.11,523234,6762,1754,2253
88kkrRv1UgI,US,17.18.11,187278,9402,1373,472
kz3MEd1Jr0Q,US,17.18.11,248793,29652,1371,327
By6Mi7VlqcU,US,17.18.11,26393,162,94,74
Lxet1zLBTM8,US,17.18.11,1666003,61821,6597,1055
dcipHnWcB0w,US,17.18.11,438484,4629,474,236
6GT7PrIIS5I,US,17.18.11,123751,3583,345,283
9PhM-zCmTFs,US,17.18.11,336907,18768,603,177
2r_nGjgqPE0,US,17.18.11,364124,26993,1121,210
VNqrILFD5h0,US,17.18.11,31816,215,62,39
Pubtjn5QIjg,US,17.18.11,50702,2718,98,145
ixxR3ZoqnF0,US,17.18.11,5158539,926887,79570,3814
gk05IMU2RrU,US,17.18.11,89852,5269,547,164
TWpt-ze_cYU,US,17.18.11,1248432,64410,66471,569
Nz0qoOgyWSQ,US,17.18.11,336404,1795,1495,751
S_5TyDFx6kc,US,17.18.11,172877,11271,407,75
pvg2cw5oshg,US,17.18.11,57818,3032,191,76
EEIP1YpFXrE,US,17.18.11,686170,32999,4597,654
hpapqEeb36k,US,17.18.11,759465,33415,1735,816
mHaJ8xsWD3s,US,17.18.11,53502,1747,374,87
cDDF4pPwEUU,US,17.18.11,20772,361,115,5
FKA-Jy6nuE0,US,17.18.11,18346,544,20,28
U5sCjnezw4o,US,17.18.11,67433,439,169,43
mZpGOQ7tBKE,US,17.18.11,291603,6006,700,353
pQXwQVaQmGk,US,17.18.11,21007,433,35,11
UuCq8mtK8J4,US,17.18.11,1274705,88299,3638,1183
CziCidR4KcY,US,17.18.11,360308,23311,4191,969
KhxqJzr6FAE,US,17.18.11,44284,5183,422,25
PHWAZNkqwN4,US,17.18.11,176380,12369,1285,367
tG4Fbj1B1bY,US,17.18.11,47358,1358,145,179
DhwwTxTh5To,US,17.18.11,372468,13355,2119,803
TsYGNNPQ3ZU,US,17.18.11,82266,11788,1309,93
GIn4CeZq7Nw,US,17.18.11,9445,381,35,22
5UL5wZJPLEg,US,17.18.11,379172,5794,360,244
szs2GAYwMHo,US,17.18.11,304954,2981,126,70
l3xmc0pzzJI,US,17.18.11,1448352,76717,4539,1017
svZScJMh4Pg,US,17.18.11,441164,36355,2482,560
AJkOHavUH_A,US,17.18.11,46197,3794,889,254
FHl0nIdbiLA,US,17.18.11,756962,22854,2902,2983
0gwkMY-mzUQ,US,17.18.11,625607,34952,1766,705
MMGrzOu1amQ,US,17.18.11,2003729,93297,15120,986
8KT1UCsOE74,US,17.18.11,914063,31150,9449,1471
cmoknv58jjE,US,17.18.11,2242229,63341,9293,8314
Y2-JjnW3w2g,US,17.18.11,50899,1520,864,120
RrhSJzM8NLE,US,17.18.11,384420,12145,787,504
mjBIsBPG1N8,US,17.18.11,127535,5146,275,125
9pbCuFxRuqs,US,17.18.11,578964,22898,3391,1192
Mn-3c6of8t8,US,17.18.11,112967,5896,1066,524
jG1JY0rt2Os,US,17.18.11,2312628,148859,13940,3720
cxMvzK2OQTw,US,17.18.11,1285629,24686,6778,8404
kOCkne-Bku4,US,17.18.11,178887,19838,1055,83
hXcoq5XDwyA,US,17.18.11,63841,4226,481,114
dUMH6DVYskc,US,17.18.11,1985134,11176,3627,5614
UwdLlnPaRAU,US,17.18.11,525327,16698,1212,188
YvfYK0EEhK4,US,17.18.11,1406451,37209,1782,2146
xL_qpDkF5A8,US,17.18.11,408821,3912,466,152
k1cA-Wh3Tc0,US,17.18.11,799694,19416,6617,860
bAkEd8r7Nnw,US,17.18.11,3447230,100566,6954,1959
OlJykKOuank,US,17.18.11,64813,3479,91,29
YjBB89qsupM,US,17.18.11,485602,32167,1004,468
Mmkf4zYlW4E,US,17.18.11,92342,4797,373,74
K6xwB8Kkce0,US,17.18.11,595598,136072,6292,333
ItYOdWRo0JY,US,17.18.11,3631775,43038,12476,44500
5530I_pYjbo,US,17.18.11,2286953,156920,8454,915
C4YNcqNF4hg,US,17.18.11,386174,6074,304,138
i9EyFghIt5o,US,17.18.11,128804,5369,1179,336
ve3oQBjcAGI,US,17.18.11,1836995,48570,10096,2523
mcqWcLDUeag,US,17.18.11,125604,387,88,194
9SK1I0V6U5c,US,17.18.11,2002223,95909,5624,1080
L9eFkmjIIWA,US,17.18.11,84488,4493,291,48
uN9zBcweN4M,US,17.18.11,120991,1060,377,42
eQVhAN7-IAw,US,17.18.11,674220,40478,2430,613
rRsstfoKQeo,US,17.18.11,61066,68,7,3
AJ2xkh-6tL4,US,17.18.11,25521,393,409,83
-oXybog2IuI,US,17.18.11,33164,1253,134,15
pcWKpGzhgq4,US,17.18.11,694375,8462,458,177
PGWBA_OzCE4,US,17.18.11,62257,2060,538,89
CtBca6H6Teg,US,17.18.11,1408656,34417,3703,506
Gnxv9OH-giQ,US,17.18.11,331642,21739,1628,190
qDAxDcjgn-8,US,17.18.11,274155,10765,2560,750
qqs3fxfmWr4,US,17.18.11,210266,3759,270,107
4ftGS_6i7mM,US,17.18.11,30873,119,40,16
g0K5QoEj7FQ,US,17.18.11,54256,208,122,149
9WT7NU3Rwr0,US,17.18.11,14190,89,36,5
Qj7DVNDb7To,US,17.18.11,92106,5791,3664,67
vZzIS17HexE,US,17.18.11,40326,383,64,113
upEIZAihcwo,US,17.18.11,20292,10,17,102
p2EY93WfBQk,US,17.18.11,340649,26383,2167,557
9kF9xY74h-E,US,17.18.11,1443934,163475,9111,709
77McSTzTgg8,US,17.18.11,38528,283,0,218
L3br0klRqF4,US,17.18.11,161057,686,541,338
Jidk0O6uu-0,US,17.18.11,71415,4483,420,39
W8vXDp7NuFs,US,17.18.11,293758,20134,918,193
Y9nDagqKL7Q,US,17.18.11,596888,29736,1768,523
C_SJgw5MVFY,US,17.18.11,7544,1049,128,14
